日期 时间 WH主压力（psi） T主压力（psi） WL主压力（psi） WH备压力（psi） T备压力（psi） WL备压力（psi） 高层进气压力（psi） 高层干燥气压力（psi） 高层卸压流量（L/min） 高层干燥气流量（L/min） 高层旁路流量（L/min） 低层进气压力（psi） 低层干燥气压力（psi） 低层卸压流量（L/min） 低层干燥气流量（L/min） 低层旁路流量（L/min）
2025-01-16 22:02:40 1539.61 1422.29 1670.22 0.00 0.00 0.00 16.33 6.50 0.00 5.02 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:41 1537.40 1424.50 1654.72 0.00 0.00 0.00 15.84 5.34 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:42 1539.61 1426.71 1674.65 0.00 0.00 0.00 16.39 6.20 0.00 5.09 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:43 1539.61 1424.50 1672.43 0.00 0.00 0.00 14.13 6.44 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:44 1544.04 1433.35 1676.86 0.00 0.00 0.00 16.27 5.77 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:45 1544.04 1433.35 1676.86 0.00 0.00 0.00 16.33 5.16 0.00 4.94 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:46 1539.61 1424.50 1659.15 0.00 0.00 0.00 15.96 5.40 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:47 1537.40 1424.50 1679.07 0.00 0.00 0.00 16.03 5.22 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:48 1535.18 1424.50 1676.86 0.00 0.00 0.00 16.45 6.50 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:49 1537.40 1424.50 1672.43 0.00 0.00 0.00 16.33 6.44 0.00 5.06 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:50 1539.61 1417.86 1659.15 0.00 0.00 0.00 16.33 5.59 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:51 1537.40 1426.71 1654.72 0.00 0.00 0.00 15.54 5.95 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:52 1544.04 1426.71 1672.43 0.00 0.00 0.00 15.96 5.28 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:53 1539.61 1426.71 1670.22 0.00 0.00 0.00 16.33 5.65 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:54 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.45 6.50 0.00 5.00 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:55 1532.97 1422.29 1659.15 0.00 0.00 0.00 15.54 5.95 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:56 1546.25 1433.35 1683.50 0.00 0.00 0.00 16.39 5.34 0.00 4.93 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:57 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.33 6.38 0.00 4.94 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:58 1541.82 1428.93 1672.43 0.00 0.00 0.00 16.39 6.44 0.00 5.09 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:02:59 1537.40 1428.93 1668.00 0.00 0.00 0.00 15.90 5.40 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:00 1537.40 1424.50 1672.43 0.00 0.00 0.00 16.27 6.44 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:01 1539.61 1424.50 1672.43 0.00 0.00 0.00 16.03 6.44 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:02 1535.18 1420.07 1672.43 0.00 0.00 0.00 15.84 6.44 0.00 5.05 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:03 1537.40 1422.29 1665.79 0.00 0.00 0.00 14.74 6.56 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:04 1546.25 1431.14 1679.07 0.00 0.00 0.00 16.27 5.89 0.00 4.92 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:05 1539.61 1422.29 1668.00 0.00 0.00 0.00 16.39 6.44 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:06 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.39 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:07 1541.82 1424.50 1661.36 0.00 0.00 0.00 14.80 6.56 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:08 1535.18 1426.71 1674.65 0.00 0.00 0.00 16.27 6.56 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:09 1537.40 1426.71 1672.43 0.00 0.00 0.00 15.11 6.75 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:10 1539.61 1433.35 1674.65 0.00 0.00 0.00 16.27 5.16 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:11 1539.61 1424.50 1663.58 0.00 0.00 0.00 16.45 5.65 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:13 1541.82 1428.93 1672.43 0.00 0.00 0.00 16.39 6.50 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:14 1537.40 1426.71 1670.22 0.00 0.00 0.00 13.89 6.75 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:15 1535.18 1424.50 1674.65 0.00 0.00 0.00 16.51 6.62 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:16 1532.97 1431.14 1681.29 0.00 0.00 0.00 16.39 6.56 0.00 5.02 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:17 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.27 6.62 0.00 5.00 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:18 1535.18 1426.71 1670.22 0.00 0.00 0.00 16.39 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:19 1537.40 1433.35 1674.65 0.00 0.00 0.00 16.33 5.77 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:20 1541.82 1426.71 1668.00 0.00 0.00 0.00 14.68 6.68 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:21 1539.61 1428.93 1668.00 0.00 0.00 0.00 14.62 6.50 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:22 1535.18 1420.07 1674.65 0.00 0.00 0.00 16.39 4.30 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:23 1539.61 1426.71 1679.07 0.00 0.00 0.00 16.33 6.56 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:24 1541.82 1424.50 1672.43 0.00 0.00 0.00 16.33 5.53 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:25 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.09 6.68 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:26 1532.97 1422.29 1668.00 0.00 0.00 0.00 15.72 5.10 0.00 5.05 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:27 1537.40 1428.93 1668.00 0.00 0.00 0.00 16.39 6.56 0.00 5.11 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:28 1541.82 1428.93 1670.22 0.00 0.00 0.00 15.78 6.56 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:29 1537.40 1428.93 1672.43 0.00 0.00 0.00 16.39 6.56 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:30 1539.61 1426.71 1674.65 0.00 0.00 0.00 16.33 6.56 0.00 5.02 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:31 1541.82 1428.93 1676.86 0.00 0.00 0.00 16.39 6.44 0.00 5.10 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:32 1541.82 1431.14 1672.43 0.00 0.00 0.00 16.45 6.62 0.00 4.88 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:33 1535.18 1431.14 1676.86 0.00 0.00 0.00 16.39 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:34 1535.18 1422.29 1665.79 0.00 0.00 0.00 14.56 6.68 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:35 1541.82 1428.93 1672.43 0.00 0.00 0.00 16.33 5.83 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:36 1539.61 1428.93 1670.22 0.00 0.00 0.00 16.39 6.56 0.00 4.94 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:37 1539.61 1428.93 1668.00 0.00 0.00 0.00 16.39 6.68 0.00 5.10 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:38 1539.61 1424.50 1674.65 0.00 0.00 0.00 16.39 6.50 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:39 1541.82 1426.71 1674.65 0.00 0.00 0.00 16.33 5.65 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:40 1530.76 1422.29 1679.07 0.00 0.00 0.00 16.09 4.73 0.00 5.04 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:41 1544.04 1428.93 1668.00 0.00 0.00 0.00 14.74 6.68 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:42 1539.61 1428.93 1670.22 0.00 0.00 0.00 16.03 6.50 0.00 5.01 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:43 1535.18 1420.07 1685.71 0.00 0.00 0.00 16.39 5.28 0.00 5.03 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:44 1544.04 1433.35 1674.65 0.00 0.00 0.00 16.33 5.65 0.00 4.84 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:45 1548.47 1431.14 1674.65 0.00 0.00 0.00 16.45 6.68 0.00 4.92 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:46 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.39 6.56 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:47 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.39 6.75 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:48 1539.61 1433.35 1656.94 0.00 0.00 0.00 16.33 6.68 0.00 5.02 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:49 1537.40 1428.93 1676.86 0.00 0.00 0.00 16.39 6.32 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:50 1537.40 1433.35 1679.07 0.00 0.00 0.00 16.15 5.28 0.00 5.05 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:51 1528.54 1424.50 1656.94 0.00 0.00 0.00 15.48 5.40 0.00 5.20 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:52 1544.04 1431.14 1672.43 0.00 0.00 0.00 16.33 6.56 0.00 4.70 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:53 1535.18 1426.71 1668.00 0.00 0.00 0.00 16.45 6.62 0.00 4.89 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:54 1535.18 1428.93 1672.43 0.00 0.00 0.00 14.13 6.50 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:55 1539.61 1433.35 1674.65 0.00 0.00 0.00 16.03 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:56 1539.61 1426.71 1674.65 0.00 0.00 0.00 16.15 6.56 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:57 1541.82 1428.93 1674.65 0.00 0.00 0.00 16.21 5.95 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:58 1539.61 1424.50 1672.43 0.00 0.00 0.00 16.45 6.62 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:03:59 1532.97 1428.93 1670.22 0.00 0.00 0.00 16.33 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:00 1546.25 1426.71 1676.86 0.00 0.00 0.00 16.27 4.49 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:01 1544.04 1424.50 1676.86 0.00 0.00 0.00 14.32 6.56 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:02 1537.40 1426.71 1674.65 0.00 0.00 0.00 16.33 6.32 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:03 1541.82 1431.14 1670.22 0.00 0.00 0.00 15.48 6.14 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:04 1532.97 1428.93 1670.22 0.00 0.00 0.00 16.21 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:05 1539.61 1426.71 1676.86 0.00 0.00 0.00 16.09 4.79 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:06 1539.61 1433.35 1672.43 0.00 0.00 0.00 16.45 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:07 1530.76 1422.29 1674.65 0.00 0.00 0.00 15.96 5.46 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:08 1537.40 1422.29 1676.86 0.00 0.00 0.00 16.21 6.50 0.00 4.99 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:09 1539.61 1424.50 1668.00 0.00 0.00 0.00 16.39 6.44 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:10 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.27 6.62 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:11 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.33 5.10 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:12 1535.18 1422.29 1676.86 0.00 0.00 0.00 15.96 5.46 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:13 1537.40 1424.50 1665.79 0.00 0.00 0.00 16.45 6.56 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:14 1537.40 1428.93 1672.43 0.00 0.00 0.00 16.15 6.68 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:15 1535.18 1422.29 1683.50 0.00 0.00 0.00 16.03 6.50 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:16 1546.25 1433.35 1672.43 0.00 0.00 0.00 16.45 6.68 0.00 5.11 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:17 1539.61 1424.50 1668.00 0.00 0.00 0.00 16.39 6.56 0.00 4.95 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:18 1532.97 1424.50 1683.50 0.00 0.00 0.00 16.33 5.34 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:19 1539.61 1428.93 1681.29 0.00 0.00 0.00 16.21 4.30 0.00 5.08 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:20 1544.04 1426.71 1672.43 0.00 0.00 0.00 16.33 6.68 0.00 5.02 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:21 1535.18 1428.93 1659.15 0.00 0.00 0.00 16.27 6.62 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:22 1535.18 1426.71 1663.58 0.00 0.00 0.00 16.21 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:23 1537.40 1426.71 1663.58 0.00 0.00 0.00 16.27 6.56 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:24 1535.18 1428.93 1663.58 0.00 0.00 0.00 14.62 6.68 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:26 1539.61 1428.93 1661.36 0.00 0.00 0.00 14.56 6.68 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:27 1537.40 1431.14 1672.43 0.00 0.00 0.00 16.39 6.62 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:28 1535.18 1424.50 1661.36 0.00 0.00 0.00 16.45 6.01 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:29 1537.40 1426.71 1668.00 0.00 0.00 0.00 16.39 6.44 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:30 1537.40 1426.71 1674.65 0.00 0.00 0.00 16.33 6.56 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:31 1537.40 1424.50 1674.65 0.00 0.00 0.00 16.45 6.62 0.00 4.97 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:32 1535.18 1424.50 1665.79 0.00 0.00 0.00 16.27 6.68 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:33 1541.82 1426.71 1676.86 0.00 0.00 0.00 16.45 6.50 0.00 5.16 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:34 1539.61 1424.50 1670.22 0.00 0.00 0.00 16.39 6.62 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:35 1532.97 1422.29 1668.00 0.00 0.00 0.00 16.45 6.62 0.00 5.13 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:36 1532.97 1420.07 1659.15 0.00 0.00 0.00 14.50 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:37 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.39 6.56 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:38 1548.47 1433.35 1670.22 0.00 0.00 0.00 16.33 5.40 0.00 5.00 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:39 1537.40 1431.14 1674.65 0.00 0.00 0.00 16.39 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:40 1537.40 1424.50 1672.43 0.00 0.00 0.00 16.39 6.56 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:41 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.45 6.75 0.00 5.16 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:42 1541.82 1428.93 1674.65 0.00 0.00 0.00 15.11 6.68 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:43 1539.61 1426.71 1676.86 0.00 0.00 0.00 16.39 6.81 0.00 5.02 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:44 1539.61 1428.93 1668.00 0.00 0.00 0.00 16.45 4.79 0.00 5.12 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:45 1539.61 1426.71 1674.65 0.00 0.00 0.00 16.09 6.68 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:46 1546.25 1431.14 1672.43 0.00 0.00 0.00 16.45 6.62 0.00 5.00 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:47 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.45 6.68 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:48 1535.18 1431.14 1676.86 0.00 0.00 0.00 16.21 5.65 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:49 1539.61 1431.14 1674.65 0.00 0.00 0.00 16.39 6.50 0.00 5.20 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:50 1541.82 1426.71 1676.86 0.00 0.00 0.00 16.33 6.50 0.00 5.11 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:51 1537.40 1431.14 1674.65 0.00 0.00 0.00 16.27 6.81 0.00 5.01 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:52 1541.82 1426.71 1674.65 0.00 0.00 0.00 16.39 6.81 0.00 5.14 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:53 1532.97 1424.50 1672.43 0.00 0.00 0.00 16.45 6.75 0.00 5.13 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:54 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.33 6.75 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:55 1535.18 1422.29 1672.43 0.00 0.00 0.00 16.39 6.62 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:56 1539.61 1426.71 1674.65 0.00 0.00 0.00 16.21 6.32 0.00 5.19 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:57 1539.61 1428.93 1668.00 0.00 0.00 0.00 16.39 6.50 0.00 5.16 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:58 1537.40 1422.29 1672.43 0.00 0.00 0.00 14.68 6.68 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:04:59 1537.40 1424.50 1668.00 0.00 0.00 0.00 16.15 6.75 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:00 1544.04 1431.14 1668.00 0.00 0.00 0.00 16.39 6.56 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:01 1535.18 1426.71 1668.00 0.00 0.00 0.00 16.45 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:02 1539.61 1431.14 1679.07 0.00 0.00 0.00 16.27 6.68 0.00 5.08 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:03 1539.61 1428.93 1663.58 0.00 0.00 0.00 16.09 5.46 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:04 1539.61 1428.93 1676.86 0.00 0.00 0.00 14.87 6.81 0.00 5.15 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:05 1539.61 1426.71 1665.79 0.00 0.00 0.00 14.87 6.68 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:06 1530.76 1424.50 1670.22 0.00 0.00 0.00 16.33 6.62 0.00 5.03 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:07 1539.61 1424.50 1663.58 0.00 0.00 0.00 14.87 6.32 0.00 5.20 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:08 1539.61 1431.14 1668.00 0.00 0.00 0.00 16.27 6.68 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:09 1537.40 1424.50 1670.22 0.00 0.00 0.00 16.39 6.50 0.00 5.19 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:10 1532.97 1426.71 1683.50 0.00 0.00 0.00 16.39 6.50 0.00 5.19 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:11 1544.04 1435.57 1687.93 0.00 0.00 0.00 16.21 5.77 0.00 5.02 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:12 1535.18 1424.50 1659.15 0.00 0.00 0.00 16.51 5.83 0.00 5.20 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:13 1539.61 1428.93 1668.00 0.00 0.00 0.00 16.45 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:14 1532.97 1417.86 1685.71 0.00 0.00 0.00 16.27 6.50 0.00 5.06 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:15 1539.61 1428.93 1668.00 0.00 0.00 0.00 16.33 6.38 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:16 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.45 6.75 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:17 1541.82 1420.07 1681.29 0.00 0.00 0.00 16.15 5.28 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:18 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.27 4.73 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:19 1539.61 1424.50 1672.43 0.00 0.00 0.00 14.93 6.81 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:20 1532.97 1422.29 1663.58 0.00 0.00 0.00 15.84 5.83 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:21 1546.25 1424.50 1674.65 0.00 0.00 0.00 16.45 6.68 0.00 5.02 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:22 1539.61 1424.50 1674.65 0.00 0.00 0.00 16.33 6.38 0.00 5.19 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:23 1537.40 1428.93 1674.65 0.00 0.00 0.00 16.33 6.75 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:24 1537.40 1424.50 1670.22 0.00 0.00 0.00 16.21 6.62 0.00 5.12 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:25 1539.61 1424.50 1672.43 0.00 0.00 0.00 16.39 6.56 0.00 5.19 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:26 1537.40 1426.71 1676.86 0.00 0.00 0.00 16.33 6.75 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:27 1537.40 1424.50 1672.43 0.00 0.00 0.00 14.99 6.81 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:28 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.45 6.75 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:29 1537.40 1424.50 1663.58 0.00 0.00 0.00 16.33 6.81 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:30 1537.40 1428.93 1670.22 0.00 0.00 0.00 16.09 6.81 0.00 5.09 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:31 1541.82 1433.35 1683.50 0.00 0.00 0.00 16.27 5.83 0.00 4.99 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:32 1539.61 1424.50 1670.22 0.00 0.00 0.00 16.39 6.81 0.00 5.05 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:05:33 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.33 6.26 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
